Placette,Secteur,Trait.,Bloc,Num,Essence,Diametre_(mm)_2022_ou_2021
19,Forestville,Intensif,A,59,EPB,180
19,Forestville,Intensif,A,60,SAB,169
19,Forestville,Intensif,A,61,SAB,167
19,Forestville,Intensif,A,62,SABm,
19,Forestville,Intensif,A,63,SABm,
19,Forestville,Intensif,A,64,EPB,181
19,Forestville,Intensif,A,65,SAB,115
19,Forestville,Intensif,A,66,SAB,177
19,Forestville,Intensif,A,67,SABm,
19,Forestville,Intensif,A,68,SAB,181
19,Forestville,Intensif,A,69,SAB,157
19,Forestville,Intensif,A,70,EPB,188
19,Forestville,Intensif,A,71,SAB,128
19,Forestville,Intensif,A,72,SAB,177
19,Forestville,Intensif,A,73,EPB,275
19,Forestville,Intensif,A,74,SABm,
19,Forestville,Intensif,A,75,SAB,208
19,Forestville,Intensif,A,76,SAB,114
19,Forestville,Intensif,A,77,SAB,216
19,Forestville,Intensif,A,78,SABm,
19,Forestville,Intensif,A,79,SAB,95
19,Forestville,Intensif,A,80,SAB,204
19,Forestville,Intensif,A,81,SABm,
19,Forestville,Intensif,A,82,SAB,140
19,Forestville,Intensif,A,83,SAB,154
19,Forestville,Intensif,A,84,SAB,240
19,Forestville,Intensif,A,85,SABm,
19,Forestville,Intensif,A,86,SAB,195
19,Forestville,Intensif,A,87,SAB,141
19,Forestville,Intensif,A,88,SAB,165
19,Forestville,Intensif,A,89,SABm,
19,Forestville,Intensif,A,90,SAB,130
19,Forestville,Intensif,A,91,SABm,
19,Forestville,Intensif,A,92,SABm,
19,Forestville,Intensif,A,93,SAB,156
19,Forestville,Intensif,A,94,SABm,
19,Forestville,Intensif,A,95,SAB,110
19,Forestville,Intensif,A,96,SABm,
19,Forestville,Intensif,A,97,SAB,189
19,Forestville,Intensif,A,98,SABm,
19,Forestville,Intensif,A,99,SAB,124
19,Forestville,Intensif,A,100,SAB,197
19,Forestville,Intensif,A,101,SABm,
19,Forestville,Intensif,A,102,SABm,
19,Forestville,Intensif,A,103,SAB,221
19,Forestville,Intensif,A,104,EPB,279
19,Forestville,Intensif,A,105,SABm,
19,Forestville,Intensif,A,106,EPB,284
19,Forestville,Intensif,A,107,SABm,
19,Forestville,Intensif,A,108,SAB,104
19,Forestville,Intensif,A,109,SABm,
19,Forestville,Intensif,A,110,SAB,166
19,Forestville,Intensif,A,111,SAB,194
19,Forestville,Intensif,A,112,SAB,177
19,Forestville,Intensif,A,113,EPBm,
19,Forestville,Intensif,A,114,EPB,112
19,Forestville,Intensif,A,115,SAB,94
,,,,,,
19,Forestville,Intensif,B,1,SAB,107
19,Forestville,Intensif,B,2,SAB,137
19,Forestville,Intensif,B,3,SABm,
19,Forestville,Intensif,B,4,SAB,175
19,Forestville,Intensif,B,5,SABm,
19,Forestville,Intensif,B,6,EPB,119
19,Forestville,Intensif,B,7,EPB,280
19,Forestville,Intensif,B,8,SAB,117
19,Forestville,Intensif,B,9,SAB,125
19,Forestville,Intensif,B,10,EPB,106
19,Forestville,Intensif,B,11,SAB,145
19,Forestville,Intensif,B,12,SAB,163
19,Forestville,Intensif,B,13,EPB,265
19,Forestville,Intensif,B,14,EPN,121
19,Forestville,Intensif,B,15,EPN,250
19,Forestville,Intensif,B,16,EPN,110
19,Forestville,Intensif,B,17,SAB,116
19,Forestville,Intensif,B,18,EPN,187
19,Forestville,Intensif,B,19,SAB,159
19,Forestville,Intensif,B,20,SABm,
19,Forestville,Intensif,B,21,SAB,159
19,Forestville,Intensif,B,22,EPN,296
19,Forestville,Intensif,B,23,SABm,
19,Forestville,Intensif,B,24,EPN,124
19,Forestville,Intensif,B,25,EPN,207
19,Forestville,Intensif,B,26,EPN,196
19,Forestville,Intensif,B,27,SABm,
19,Forestville,Intensif,B,28,SAB,189
19,Forestville,Intensif,B,29,SABm,
19,Forestville,Intensif,B,30,SAB,193
19,Forestville,Intensif,B,31,SAB,194
19,Forestville,Intensif,B,32,EPB,174
19,Forestville,Intensif,B,33,SAB,164
19,Forestville,Intensif,B,34,SAB,176
19,Forestville,Intensif,B,35,SABm,
19,Forestville,Intensif,B,36,EPB,130
19,Forestville,Intensif,B,37,EPB,149
19,Forestville,Intensif,B,38,SAB,185
19,Forestville,Intensif,B,39,SAB,145
19,Forestville,Intensif,B,40,SAB,195
19,Forestville,Intensif,B,41,SAB,106
19,Forestville,Intensif,B,42,SABm,
19,Forestville,Intensif,B,43,SAB,129
19,Forestville,Intensif,B,44,EPN,175
19,Forestville,Intensif,B,45,EPBm,
19,Forestville,Intensif,B,46,EPN,256
19,Forestville,Intensif,B,47,SAB,160
19,Forestville,Intensif,B,48,SAB,139
19,Forestville,Intensif,B,49,SAB,110
19,Forestville,Intensif,B,50,EPB,123
19,Forestville,Intensif,B,51,SAB,212
19,Forestville,Intensif,B,52,SAB,123
19,Forestville,Intensif,B,53,SAB,127
19,Forestville,Intensif,B,54,SAB,170
19,Forestville,Intensif,B,55,SAB,116
19,Forestville,Intensif,B,56,SAB,170
19,Forestville,Intensif,B,57,EPB,224
19,Forestville,Intensif,B,58,SABm,
19,Forestville,Intensif,B,59,SAB,161
19,Forestville,Intensif,B,60,SAB,198
19,Forestville,Intensif,B,61,SAB,152
19,Forestville,Intensif,B,62,SAB,231
19,Forestville,Intensif,B,63,EPN,194
19,Forestville,Intensif,B,64,SABm,
19,Forestville,Intensif,B,65,SABm,
19,Forestville,Intensif,B,66,SAB,96
19,Forestville,Intensif,B,67,EPB,142
19,Forestville,Intensif,B,68,EPB,340
19,Forestville,Intensif,B,69,EPN,106
19,Forestville,Intensif,B,70,SAB,128
19,Forestville,Intensif,B,71,EPN,210
19,Forestville,Intensif,B,72,SAB,120
19,Forestville,Intensif,B,73,SAB,178
19,Forestville,Intensif,B,74,SAB,148
19,Forestville,Intensif,B,75,SAB,191
19,Forestville,Intensif,B,76,SAB,140
19,Forestville,Intensif,B,77,SAB,189
19,Forestville,Intensif,B,78,SAB,180
19,Forestville,Intensif,B,79,SABm,
19,Forestville,Intensif,B,80,SAB,126
19,Forestville,Intensif,B,81,SAB,131
19,Forestville,Intensif,B,82,SAB,114
19,Forestville,Intensif,B,83,SAB,123
19,Forestville,Intensif,B,84,SAB,125
19,Forestville,Intensif,B,85,SAB,190
19,Forestville,Intensif,B,86,SAB,202
19,Forestville,Intensif,B,87,SAB,230
19,Forestville,Intensif,B,88,SAB,158
19,Forestville,Intensif,B,89,SAB,188
19,Forestville,Intensif,B,90,EPB,100
19,Forestville,Intensif,B,91,SAB,121
19,Forestville,Intensif,B,92,SAB,113
19,Forestville,Intensif,B,93,SABm,
19,Forestville,Intensif,B,94,SAB,187
19,Forestville,Intensif,B,95,SAB,132
19,Forestville,Intensif,B,96,SAB,126
19,Forestville,Intensif,B,97,SAB,127
19,Forestville,Intensif,B,98,SAB,136
19,Forestville,Intensif,B,99,EPB,216
19,Forestville,Intensif,B,100,SABm,
19,Forestville,Intensif,B,101,SAB,94
19,Forestville,Intensif,B,102,SAB,99
19,Forestville,Intensif,B,103,SABm,
19,Forestville,Intensif,B,104,SAB,98
19,Forestville,Intensif,B,105,SAB,108
,,,,,,
19,Forestville,Intensif,C,1,SAB,102
19,Forestville,Intensif,C,2,SAB,177
19,Forestville,Intensif,C,3,SABm,
19,Forestville,Intensif,C,4,SABm,
19,Forestville,Intensif,C,5,SAB,136
19,Forestville,Intensif,C,6,SABm,124
19,Forestville,Intensif,C,7,SAB,205
19,Forestville,Intensif,C,8,SAB,160
19,Forestville,Intensif,C,9,SAB,135
19,Forestville,Intensif,C,10,SAB,165
19,Forestville,Intensif,C,11,SAB,183
19,Forestville,Intensif,C,12,SAB,221
19,Forestville,Intensif,C,13,SABm,
19,Forestville,Intensif,C,14,SABm,
19,Forestville,Intensif,C,15,SAB,118
19,Forestville,Intensif,C,16,SABm,
19,Forestville,Intensif,C,17,SAB,171
19,Forestville,Intensif,C,18,EPB,167
19,Forestville,Intensif,C,19,EPB,110
19,Forestville,Intensif,C,20,EPB,104
19,Forestville,Intensif,C,21,SAB,129
19,Forestville,Intensif,C,22,SAB,147
19,Forestville,Intensif,C,23,SAB,114
19,Forestville,Intensif,C,24,SAB,151
19,Forestville,Intensif,C,25,SAB,199
19,Forestville,Intensif,C,26,EPN,157
19,Forestville,Intensif,C,27,EPB,152
19,Forestville,Intensif,C,28,SAB,110
19,Forestville,Intensif,C,29,SAB,103
19,Forestville,Intensif,C,30,SAB,197
19,Forestville,Intensif,C,31,EPB,277
19,Forestville,Intensif,C,32,SAB,134
19,Forestville,Intensif,C,33,SABm,
19,Forestville,Intensif,C,34,EPB,158
19,Forestville,Intensif,C,35,EPN,226
19,Forestville,Intensif,C,36,SAB,172
19,Forestville,Intensif,C,37,SAB,144
19,Forestville,Intensif,C,38,SAB,158
19,Forestville,Intensif,C,39,SABm,
19,Forestville,Intensif,C,40,SAB,158
19,Forestville,Intensif,C,41,SAB,163
19,Forestville,Intensif,C,42,SAB,150
19,Forestville,Intensif,C,43,SAB,111
19,Forestville,Intensif,C,44,SABm,
19,Forestville,Intensif,C,45,SAB,154
19,Forestville,Intensif,C,46,SAB,155
19,Forestville,Intensif,C,47,SAB,122
19,Forestville,Intensif,C,48,SAB,132
19,Forestville,Intensif,C,49,SAB,156
19,Forestville,Intensif,C,50,SAB,111
19,Forestville,Intensif,C,51,EPB,174
19,Forestville,Intensif,C,52,SAB,167
19,Forestville,Intensif,C,53,EPB,167
19,Forestville,Intensif,C,54,SABm,
19,Forestville,Intensif,C,55,SAB,141
19,Forestville,Intensif,C,56,SABm,
19,Forestville,Intensif,C,57,SAB,100
19,Forestville,Intensif,C,58,EPB,249
19,Forestville,Intensif,C,59,SAB,124
19,Forestville,Intensif,C,60,SAB,122
19,Forestville,Intensif,C,61,SAB,118
19,Forestville,Intensif,C,62,SAB,131
19,Forestville,Intensif,C,63,SABm,
19,Forestville,Intensif,C,64,SABm,
19,Forestville,Intensif,C,65,SAB,120
19,Forestville,Intensif,C,66,SABm,
19,Forestville,Intensif,C,67,EPB,155
19,Forestville,Intensif,C,68,BOP,102
19,Forestville,Intensif,C,69,SAB,110
19,Forestville,Intensif,C,70,EPN,210
19,Forestville,Intensif,C,71,SAB,170
19,Forestville,Intensif,C,72,SABm,
19,Forestville,Intensif,C,73,SAB,211
19,Forestville,Intensif,C,74,EPB,160
19,Forestville,Intensif,C,75,SABm,
19,Forestville,Intensif,C,76,EPN,213
19,Forestville,Intensif,C,77,SABm,
19,Forestville,Intensif,C,78,EPN,245
19,Forestville,Intensif,C,79,EPN,206
19,Forestville,Intensif,C,80,EPN,234
19,Forestville,Intensif,C,81,SAB,122
19,Forestville,Intensif,C,82,SAB,152
19,Forestville,Intensif,C,83,SAB,150
19,Forestville,Intensif,C,84,SABm,111
19,Forestville,Intensif,C,85,SABm,
19,Forestville,Intensif,C,86,SAB,117
19,Forestville,Intensif,C,87,EPB,112
19,Forestville,Intensif,C,88,SAB,124
19,Forestville,Intensif,C,89,SABm,
19,Forestville,Intensif,C,90,EPB,163
19,Forestville,Intensif,C,91,SAB,162
19,Forestville,Intensif,C,92,EPN,185
19,Forestville,Intensif,C,93,EPB,286
19,Forestville,Intensif,C,94,EPN,246
19,Forestville,Intensif,C,95,SAB,132
19,Forestville,Intensif,C,96,SAB,149
19,Forestville,Intensif,C,97,SABm,
19,Forestville,Intensif,C,98,SAB,139
19,Forestville,Intensif,C,99,EPN,240
19,Forestville,Intensif,C,100,EPB,234
19,Forestville,Intensif,C,101,SABm,
19,Forestville,Intensif,C,102,SAB,135
19,Forestville,Intensif,C,103,EPBm,
19,Forestville,Intensif,C,104,EPB,227
19,Forestville,Intensif,C,105,SAB,122
19,Forestville,Intensif,C,106,SAB,114
19,Forestville,Intensif,C,107,SAB,110
19,Forestville,Intensif,C,108,SABm,
19,Forestville,Intensif,C,109,SAB,94
19,Forestville,Intensif,C,110,SAB,100
,,,,,,
20,Forestville,Standard,A,1,SAB,213
20,Forestville,Standard,A,2,EPB,213
20,Forestville,Standard,A,3,SABm,
20,Forestville,Standard,A,4,SAB,156
20,Forestville,Standard,A,5,SAB,108
20,Forestville,Standard,A,6,SAB,171
20,Forestville,Standard,A,7,EPNm,
20,Forestville,Standard,A,8,EPN,145
20,Forestville,Standard,A,9,SAB,242
20,Forestville,Standard,A,10,EPN,215
20,Forestville,Standard,A,11,SABm,
20,Forestville,Standard,A,12,SAB,108
20,Forestville,Standard,A,13,SAB,155
20,Forestville,Standard,A,14,SAB,140
20,Forestville,Standard,A,15,SAB,126
20,Forestville,Standard,A,16,SAB,181
20,Forestville,Standard,A,17,SAB,117
20,Forestville,Standard,A,18,EPN,216
20,Forestville,Standard,A,19,EPN,140
20,Forestville,Standard,A,20,EPN,202
20,Forestville,Standard,A,21,EPN,153
20,Forestville,Standard,A,22,SAB,148
20,Forestville,Standard,A,23,SAB,184
20,Forestville,Standard,A,24,EPN,218
20,Forestville,Standard,A,25,EPN,160
20,Forestville,Standard,A,26,SAB,126
20,Forestville,Standard,A,27,SABm,
20,Forestville,Standard,A,28,SAB,123
20,Forestville,Standard,A,29,SAB,119
20,Forestville,Standard,A,30,SAB,118
20,Forestville,Standard,A,31,SAB,132
20,Forestville,Standard,A,32,SAB,148
20,Forestville,Standard,A,33,SAB,141
20,Forestville,Standard,A,34,SAB,120
20,Forestville,Standard,A,35,SABm,101
20,Forestville,Standard,A,36,EPN,175
20,Forestville,Standard,A,37,EPN,160
20,Forestville,Standard,A,38,EPN,136
20,Forestville,Standard,A,39,EPNm,
20,Forestville,Standard,A,40,SABm,
20,Forestville,Standard,A,41,SAB,107
20,Forestville,Standard,A,42,SAB,190
20,Forestville,Standard,A,43,SAB,109
20,Forestville,Standard,A,44,SAB,221
20,Forestville,Standard,A,45,EPN,267
20,Forestville,Standard,A,46,EPNm,
20,Forestville,Standard,A,47,SAB,137
20,Forestville,Standard,A,48,SAB,184
20,Forestville,Standard,A,49,SAB,106
20,Forestville,Standard,A,50,EPN,346
20,Forestville,Standard,A,51,SAB,128
20,Forestville,Standard,A,52,SAB,137
20,Forestville,Standard,A,53,SABm,
20,Forestville,Standard,A,54,EPNm,
20,Forestville,Standard,A,55,SAB,213
20,Forestville,Standard,A,56,SAB,164
20,Forestville,Standard,A,57,SAB,128
20,Forestville,Standard,A,58,SABm,
20,Forestville,Standard,A,59,SAB,177
20,Forestville,Standard,A,60,SABm,118
20,Forestville,Standard,A,61,EPB,253
20,Forestville,Standard,A,62,SABm,
20,Forestville,Standard,A,63,SAB,168
20,Forestville,Standard,A,64,EPN,127
20,Forestville,Standard,A,65,EPB,178
20,Forestville,Standard,A,66,SAB,140
20,Forestville,Standard,A,67,SAB,112
20,Forestville,Standard,A,68,SAB,168
20,Forestville,Standard,A,69,SAB,100
20,Forestville,Standard,A,70,SAB,102
20,Forestville,Standard,A,71,EPB,185
20,Forestville,Standard,A,72,SAB,110
20,Forestville,Standard,A,73,SAB,115
20,Forestville,Standard,A,74,SAB,144
20,Forestville,Standard,A,75,SAB,150
20,Forestville,Standard,A,76,SABm,151
20,Forestville,Standard,A,77,SAB,217
20,Forestville,Standard,A,78,BOP,108
20,Forestville,Standard,A,79,SABm,
20,Forestville,Standard,A,80,SAB,107
20,Forestville,Standard,A,81,SAB,126
20,Forestville,Standard,A,82,SABm,
20,Forestville,Standard,A,83,SABm,
20,Forestville,Standard,A,84,SAB,130
20,Forestville,Standard,A,85,SABm,
20,Forestville,Standard,A,86,SAB,169
20,Forestville,Standard,A,87,SAB,151
20,Forestville,Standard,A,88,SAB,167
20,Forestville,Standard,A,89,SAB,119
20,Forestville,Standard,A,90,EPN,228
20,Forestville,Standard,A,91,EPN,189
20,Forestville,Standard,A,92,EPN,237
20,Forestville,Standard,A,93,EPN,210
20,Forestville,Standard,A,94,SABm,
20,Forestville,Standard,A,95,SAB,127
20,Forestville,Standard,A,96,SAB,177
20,Forestville,Standard,A,97,SABm,
20,Forestville,Standard,A,98,SAB,151
20,Forestville,Standard,A,99,EPB,244
20,Forestville,Standard,A,100,SAB,160
20,Forestville,Standard,A,101,SAB,159
20,Forestville,Standard,A,102,SABm,
20,Forestville,Standard,A,103,SAB,143
20,Forestville,Standard,A,104,SAB,214
20,Forestville,Standard,A,105,SAB,256
20,Forestville,Standard,A,106,SAB,197
20,Forestville,Standard,A,107,SABm,
20,Forestville,Standard,A,108,SAB,94
,,,,,,
20,Forestville,Standard,B,1,SABm,
20,Forestville,Standard,B,2,SAB,127
20,Forestville,Standard,B,3,SABm,
20,Forestville,Standard,B,4,EPB,113
20,Forestville,Standard,B,5,SABm,114
20,Forestville,Standard,B,6,SAB,155
20,Forestville,Standard,B,7,SAB,134
20,Forestville,Standard,B,8,SAB,173
20,Forestville,Standard,B,9,SAB,106
20,Forestville,Standard,B,10,SAB,115
20,Forestville,Standard,B,11,SAB,149
20,Forestville,Standard,B,12,SAB,157
20,Forestville,Standard,B,13,SABm,123
20,Forestville,Standard,B,14,SAB,128
20,Forestville,Standard,B,15,EPB,140
20,Forestville,Standard,B,16,EPNm,
20,Forestville,Standard,B,17,EPB,198
20,Forestville,Standard,B,18,SAB,153
20,Forestville,Standard,B,19,SAB,110
20,Forestville,Standard,B,20,SABm,178
20,Forestville,Standard,B,21,SAB,118
20,Forestville,Standard,B,22,SAB,138
20,Forestville,Standard,B,23,SAB,137
20,Forestville,Standard,B,24,SAB,233
20,Forestville,Standard,B,25,EPB,174
20,Forestville,Standard,B,26,SAB,119
20,Forestville,Standard,B,27,SABm,
20,Forestville,Standard,B,28,EPN,214
20,Forestville,Standard,B,29,SAB,129
20,Forestville,Standard,B,30,SAB,136
20,Forestville,Standard,B,31,SAB,105
20,Forestville,Standard,B,32,SABm,
20,Forestville,Standard,B,33,SAB,105
20,Forestville,Standard,B,34,SABm,
20,Forestville,Standard,B,35,SAB,109
20,Forestville,Standard,B,36,SAB,107
20,Forestville,Standard,B,37,SAB,180
20,Forestville,Standard,B,38,SAB,105
20,Forestville,Standard,B,39,SAB,129
20,Forestville,Standard,B,40,EPN,236
20,Forestville,Standard,B,41,EPN,193
20,Forestville,Standard,B,42,EPN,179
20,Forestville,Standard,B,43,SABm,
20,Forestville,Standard,B,44,SABm,
20,Forestville,Standard,B,45,EPB,128
20,Forestville,Standard,B,46,EPN,161
20,Forestville,Standard,B,47,EPN,196
20,Forestville,Standard,B,48,SAB,103
20,Forestville,Standard,B,49,EPN,159
20,Forestville,Standard,B,50,EPN,198
20,Forestville,Standard,B,51,SAB,104
20,Forestville,Standard,B,52,EPN,182
20,Forestville,Standard,B,53,SABm,
20,Forestville,Standard,B,54,EPB,146
20,Forestville,Standard,B,55,EPB,189
20,Forestville,Standard,B,56,SAB,155
20,Forestville,Standard,B,57,SAB,161
20,Forestville,Standard,B,58,EPN,209
20,Forestville,Standard,B,59,EPN,237
20,Forestville,Standard,B,60,EPN,162
20,Forestville,Standard,B,61,SAB,161
20,Forestville,Standard,B,62,EPN,233
20,Forestville,Standard,B,63,EPN,163
20,Forestville,Standard,B,64,EPB,223
20,Forestville,Standard,B,65,EPN,158
20,Forestville,Standard,B,66,SAB,186
20,Forestville,Standard,B,67,EPN,160
20,Forestville,Standard,B,68,EPN,153
20,Forestville,Standard,B,69,EPN,94
20,Forestville,Standard,B,70,EPN,192
20,Forestville,Standard,B,71,EPBm,
20,Forestville,Standard,B,72,EPB,203
20,Forestville,Standard,B,73,EPN,154
20,Forestville,Standard,B,74,EPNm,
20,Forestville,Standard,B,75,EPN,193
20,Forestville,Standard,B,76,SAB,133
20,Forestville,Standard,B,77,SAB,181
20,Forestville,Standard,B,78,EPB,127
20,Forestville,Standard,B,79,SAB,127
20,Forestville,Standard,B,80,EPN,175
20,Forestville,Standard,B,81,EPNm,
20,Forestville,Standard,B,82,EPN,166
20,Forestville,Standard,B,83,EPN,170
20,Forestville,Standard,B,84,EPN,240
20,Forestville,Standard,B,85,SABm,
20,Forestville,Standard,B,86,EPN,177
20,Forestville,Standard,B,87,EPN,129
20,Forestville,Standard,B,88,SABm,
20,Forestville,Standard,B,89,EPN,107
20,Forestville,Standard,B,90,EPN,204
20,Forestville,Standard,B,91,EPN,243
20,Forestville,Standard,B,92,EPN,190
20,Forestville,Standard,B,93,EPB,128
20,Forestville,Standard,B,94,EPN,199
20,Forestville,Standard,B,95,SAB,116
20,Forestville,Standard,B,96,SAB,130
20,Forestville,Standard,B,97,EPB,135
20,Forestville,Standard,B,98,EPN,133
20,Forestville,Standard,B,99,EPN,134
20,Forestville,Standard,B,100,SAB,111
20,Forestville,Standard,B,101,EPN,196
20,Forestville,Standard,B,102,EPN,124
20,Forestville,Standard,B,103,EPN,295
20,Forestville,Standard,B,104,EPN,214
20,Forestville,Standard,B,105,SAB,112
20,Forestville,Standard,B,106,EPN,239
20,Forestville,Standard,B,107,SABm,
20,Forestville,Standard,B,108,EPN,160
20,Forestville,Standard,B,109,EPN,120
20,Forestville,Standard,B,110,SABm,
20,Forestville,Standard,B,111,EPN,133
20,Forestville,Standard,B,112,SAB,98
20,Forestville,Standard,B,113,SAB,94
20,Forestville,Standard,B,114,SAB,97
20,Forestville,Standard,B,115,SABm,
20,Forestville,Standard,B,116,SAB,96
,,,,,,
20,Forestville,Standard,C,1,SAB,173
20,Forestville,Standard,C,2,SABm,
20,Forestville,Standard,C,3,SAB,100
20,Forestville,Standard,C,4,SABm,172
20,Forestville,Standard,C,5,EPN,155
20,Forestville,Standard,C,6,EPN,166
20,Forestville,Standard,C,7,EPN,169
20,Forestville,Standard,C,8,EPN,177
20,Forestville,Standard,C,9,EPN,194
20,Forestville,Standard,C,10,EPN,180
20,Forestville,Standard,C,11,SABm,
20,Forestville,Standard,C,12,SAB,142
20,Forestville,Standard,C,13,EPB,225
20,Forestville,Standard,C,14,SAB,117
20,Forestville,Standard,C,15,EPN,118
20,Forestville,Standard,C,16,EPNm,
20,Forestville,Standard,C,17,EPNm,
20,Forestville,Standard,C,18,SAB,114
20,Forestville,Standard,C,19,SAB,164
20,Forestville,Standard,C,20,EPBm,
20,Forestville,Standard,C,21,SABm,
20,Forestville,Standard,C,22,SAB,185
20,Forestville,Standard,C,23,SABm,
20,Forestville,Standard,C,24,EPB,156
20,Forestville,Standard,C,25,EPB,106
20,Forestville,Standard,C,26,SAB,121
20,Forestville,Standard,C,27,EPB,184
20,Forestville,Standard,C,28,EPN,160
20,Forestville,Standard,C,29,EPB,217
20,Forestville,Standard,C,30,SABm,
20,Forestville,Standard,C,31,SAB,151
20,Forestville,Standard,C,32,SAB,102
20,Forestville,Standard,C,33,SAB,139
20,Forestville,Standard,C,34,EPB,173
20,Forestville,Standard,C,35,EPB,169
20,Forestville,Standard,C,36,SAB,219
20,Forestville,Standard,C,37,SAB,169
20,Forestville,Standard,C,38,SAB,180
20,Forestville,Standard,C,39,SAB,175
20,Forestville,Standard,C,40,SAB,127
20,Forestville,Standard,C,41,SAB,109
20,Forestville,Standard,C,42,SAB,145
20,Forestville,Standard,C,43,SAB,161
20,Forestville,Standard,C,44,SAB,117
20,Forestville,Standard,C,45,SABm,
20,Forestville,Standard,C,46,SABm,
20,Forestville,Standard,C,47,SABm,
20,Forestville,Standard,C,48,EPB,181
20,Forestville,Standard,C,49,SAB,168
20,Forestville,Standard,C,50,SAB,119
20,Forestville,Standard,C,51,SABm,
20,Forestville,Standard,C,52,SAB,191
20,Forestville,Standard,C,53,SABm,
20,Forestville,Standard,C,54,SAB,177
20,Forestville,Standard,C,55,SABm,107
20,Forestville,Standard,C,56,SAB,122
20,Forestville,Standard,C,57,SAB,103
20,Forestville,Standard,C,58,SAB,129
20,Forestville,Standard,C,59,SAB,187
20,Forestville,Standard,C,60,SAB,105
20,Forestville,Standard,C,61,SAB,134
20,Forestville,Standard,C,62,SABm,
20,Forestville,Standard,C,63,SAB,133
20,Forestville,Standard,C,64,SAB,201
20,Forestville,Standard,C,65,SAB,110
20,Forestville,Standard,C,66,SAB,166
20,Forestville,Standard,C,67,SAB,145
20,Forestville,Standard,C,68,SAB,156
20,Forestville,Standard,C,69,SAB,145
20,Forestville,Standard,C,70,SAB,209
20,Forestville,Standard,C,71,SABm,
20,Forestville,Standard,C,72,SAB,152
20,Forestville,Standard,C,73,SAB,185
20,Forestville,Standard,C,74,EPB,180
20,Forestville,Standard,C,75,EPB,291
20,Forestville,Standard,C,76,SAB,131
20,Forestville,Standard,C,77,EPN,177
20,Forestville,Standard,C,78,EPBm,
20,Forestville,Standard,C,79,SABm,
20,Forestville,Standard,C,80,SABm,
20,Forestville,Standard,C,81,SAB,135
20,Forestville,Standard,C,82,SAB,151
20,Forestville,Standard,C,83,EPB,193
20,Forestville,Standard,C,84,SAB,177
20,Forestville,Standard,C,85,SABm,
20,Forestville,Standard,C,86,SAB,212
20,Forestville,Standard,C,87,SAB,138
20,Forestville,Standard,C,88,SAB,166
20,Forestville,Standard,C,89,SABm,
20,Forestville,Standard,C,90,EPN,153
20,Forestville,Standard,C,91,EPB,165
20,Forestville,Standard,C,92,EPB,206
20,Forestville,Standard,C,93,SAB,108
20,Forestville,Standard,C,94,SABm,
20,Forestville,Standard,C,95,SAB,181
20,Forestville,Standard,C,96,SAB,158
20,Forestville,Standard,C,97,SABm,
20,Forestville,Standard,C,98,SAB,187
20,Forestville,Standard,C,99,SAB,152
20,Forestville,Standard,C,100,SAB,185
20,Forestville,Standard,C,101,SAB,211
20,Forestville,Standard,C,102,SAB,120
20,Forestville,Standard,C,103,SABm,
20,Forestville,Standard,C,104,SAB,120
20,Forestville,Standard,C,105,EPB,240
20,Forestville,Standard,C,106,SABm,
20,Forestville,Standard,C,107,SAB,166
20,Forestville,Standard,C,108,SABm,
20,Forestville,Standard,C,109,SABm,
20,Forestville,Standard,C,110,SAB,156
20,Forestville,Standard,C,111,EPB,190
20,Forestville,Standard,C,112,SAB,174
20,Forestville,Standard,C,113,SAB,207
20,Forestville,Standard,C,114,SAB,171
20,Forestville,Standard,C,115,SAB,118
20,Forestville,Standard,C,116,SABm,
20,Forestville,Standard,C,117,SAB,165
20,Forestville,Standard,C,118,SAB,174
20,Forestville,Standard,C,119,EPB,103
20,Forestville,Standard,C,120,SABm,
20,Forestville,Standard,C,121,SAB,95
20,Forestville,Standard,C,122,SAB,92
20,Forestville,Standard,C,123,SAB,93
20,Forestville,Standard,C,124,SAB,98
,,,,,,
28,Forestville,2_ans,A,1,EPN,186
28,Forestville,2_ans,A,2,SAB,238
28,Forestville,2_ans,A,3,SAB,150
28,Forestville,2_ans,A,4,EPN,182
28,Forestville,2_ans,A,5,SAB,133
28,Forestville,2_ans,A,6,EPN,176
28,Forestville,2_ans,A,7,BOPm,
28,Forestville,2_ans,A,8,SAB,204
28,Forestville,2_ans,A,9,SAB,127
28,Forestville,2_ans,A,10,SAB,255
28,Forestville,2_ans,A,11,EPB,193
28,Forestville,2_ans,A,12,SAB,156
28,Forestville,2_ans,A,13,SAB,103
28,Forestville,2_ans,A,14,SAB,97
